[x22, [(0.9, 2.1735644923643977e-32), (0.91, 1.979627238075701e-33), (0.92, 3.4878089733357294e-32), (0.93, 7.90553721611843e-33), (0.9400000000000001, 1.2738507061382368e-32), (0.9500000000000001, 1.5151299851522508e-32), (0.9600000000000001, 2.574544216089211e-32), (0.9700000000000001, 1.8376786337526537e-32), (0.9800000000000001, 7.423791298894577e-32), (0.9900000000000001, 1.1979136410640256e-32), (1.0, 4.1482854255509623e-32)]]
[x23, [(0.9, 2.8774187264942638e-33), (0.91, 7.281413231146202e-33), (0.92, 8.429836325103413e-33), (0.93, 3.384323297953709e-33), (0.9400000000000001, 1.0618401037478466e-32), (0.9500000000000001, 3.831100213400101e-32), (0.9600000000000001, 3.602685798868176e-32), (0.9700000000000001, 2.4712085201503787e-32), (0.9800000000000001, 1.0206222198633529e-32), (0.9900000000000001, 3.4343172942829994e-32), (1.0, 6.30361810401054e-32)]]
[x24, [(0.9, 1.8023719692879963e-32), (0.91, 1.017407433176841e-32), (0.92, 4.0519757769137884e-32), (0.93, 8.467094195217014e-32), (0.9400000000000001, 5.3572795166506e-32), (0.9500000000000001, 2.329782865623539e-32), (0.9600000000000001, 2.1863361694717672e-31), (0.9700000000000001, 2.4018385911955375e-32), (0.9800000000000001, 2.982171419285998e-32), (0.9900000000000001, 2.656157843197443e-32), (1.0, 5.515661660118384e-32)]]
[x25, [(0.9, 2.633566561382529e-33), (0.91, 8.259818428189334e-32), (0.92, 1.6670019805680123e-32), (0.93, 6.905859380456152e-32), (0.9400000000000001, 5.273553664363602e-32), (0.9500000000000001, 1.0640531067003658e-32), (0.9600000000000001, 2.5204566296917914e-32), (0.9700000000000001, 4.141884867734703e-32), (0.9800000000000001, 7.036164040654492e-32), (0.9900000000000001, 6.45159931921112e-33), (1.0, 3.465590464471391e-32)]]
[x26, [(0.9, 1.0489101368494517e-31), (0.91, 1.351576066395757e-33), (0.92, 1.106056708737332e-32), (0.93, 3.8274119467330456e-32), (0.9400000000000001, 1.8223214568143473e-32), (0.9500000000000001, 5.247096506058677e-32), (0.9600000000000001, 6.281572152357925e-33), (0.9700000000000001, 3.8705492698161136e-32), (0.9800000000000001, 5.218398596268539e-32), (0.9900000000000001, 3.3656720488426256e-32), (1.0, 2.308496083389558e-32)]]
[x27, [(0.9, 1.6953385117631664e-31), (0.91, 5.309408400490217e-32), (0.92, 9.154805884953448e-34), (0.93, 6.000324639824064e-32), (0.9400000000000001, 1.5479501505647507e-32), (0.9500000000000001, 4.7967705679723766e-32), (0.9600000000000001, 1.939946672094952e-32), (0.9700000000000001, 1.3915473472763943e-32), (0.9800000000000001, 4.9771508281417486e-33), (0.9900000000000001, 1.4174023516935832e-31), (1.0, 2.3689823668158695e-33)]]
[x28, [(0.9, 6.628818951515266e-32), (0.91, 7.158375421057025e-33), (0.92, 6.208144743212761e-33), (0.93, 6.084143564520587e-32), (0.9400000000000001, 3.6245854525216905e-32), (0.9500000000000001, 3.7382414762616717e-32), (0.9600000000000001, 2.733500712529317e-32), (0.9700000000000001, 1.544855702487058e-32), (0.9800000000000001, 6.930067739887572e-33), (0.9900000000000001, 3.0283198771492786e-31), (1.0, 1.762043024324465e-32)]]
[x29, [(0.9, 1.020671713699129e-31), (0.91, 1.5402233852432908e-32), (0.92, 2.9588906118750536e-32), (0.93, 7.850685921222495e-32), (0.9400000000000001, 7.010557236458153e-32), (0.9500000000000001, 4.2558607375648163e-32), (0.9600000000000001, 3.7294245616041445e-33), (0.9700000000000001, 5.17882333235665e-32), (0.9800000000000001, 6.853342397835228e-32), (0.9900000000000001, 1.4603794175588108e-32), (1.0, 2.3907379402384856e-33)]]
[x30, [(0.9, 3.246564911703973e-32), (0.91, 1.753832803636169e-32), (0.92, 2.3105823115145003e-33), (0.93, 1.1243564827812831e-32), (0.9400000000000001, 3.725390065766796e-33), (0.9500000000000001, 2.750291690954075e-32), (0.9600000000000001, 3.981146834769754e-33), (0.9700000000000001, 2.7433286073456674e-33), (0.9800000000000001, 2.298310311055173e-33), (0.9900000000000001, 9.502339222843583e-33), (1.0, 3.079576948401811e-32)]]
[x31, [(0.9, 4.300559581003379e-34), (0.91, 8.300492012051379e-32), (0.92, 2.0753661886425443e-32), (0.93, 6.810487942988988e-34), (0.9400000000000001, 2.181171924528893e-31), (0.9500000000000001, 2.885847596778879e-32), (0.9600000000000001, 1.8618582834617002e-32), (0.9700000000000001, 1.2324242918990104e-32), (0.9800000000000001, 2.0113739668900094e-33), (0.9900000000000001, 2.3337205422819025e-32), (1.0, 9.85102213308829e-32)]]
[x32, [(0.9, 6.137596207831977e-32), (0.91, 3.6223715786834994e-33), (0.92, 3.166832480418526e-32), (0.93, 1.0170955027735687e-32), (0.9400000000000001, 9.614512714965632e-33), (0.9500000000000001, 1.470766548390906e-31), (0.9600000000000001, 6.292061670618641e-32), (0.9700000000000001, 2.241390203077263e-32), (0.9800000000000001, 7.952442801453524e-33), (0.9900000000000001, 7.967244291191036e-33), (1.0, 1.6196152181583467e-32)]]
[x33, [(0.9, 2.3513586961258484e-32), (0.91, 5.540056332356477e-33), (0.92, 1.4680975270995733e-32), (0.93, 1.4713668821974108e-32), (0.9400000000000001, 6.417986370658425e-32), (0.9500000000000001, 5.085975533932103e-32), (0.9600000000000001, 1.9387405581321214e-32), (0.9700000000000001, 2.552754527477664e-32), (0.9800000000000001, 5.911119385277394e-32), (0.9900000000000001, 4.5371856716155465e-32), (1.0, 3.2152727732013416e-32)]]
[x34, [(0.9, 1.550592644562368e-32), (0.91, 2.1718186783319505e-32), (0.92, 1.9367969837260285e-32), (0.93, 4.176107603131371e-32), (0.9400000000000001, 7.44895988901956e-33), (0.9500000000000001, 5.420188041624809e-32), (0.9600000000000001, 8.686589617092845e-32), (0.9700000000000001, 1.8958938953819613e-32), (0.9800000000000001, 1.414632658242351e-32), (0.9900000000000001, 6.339069679529364e-32), (1.0, 4.799456370219528e-33)]]
[x35, [(0.9, 1.0898152990787506e-32), (0.91, 2.7815220080674e-32), (0.92, 1.9629789226450874e-33), (0.93, 2.9021247359234897e-32), (0.9400000000000001, 1.3674100510296252e-32), (0.9500000000000001, 6.439894448319339e-32), (0.9600000000000001, 5.282532901746238e-32), (0.9700000000000001, 2.530868807241555e-32), (0.9800000000000001, 6.743200674647831e-33), (0.9900000000000001, 1.499851697466722e-32), (1.0, 3.113668397492981e-32)]]
[x36, [(0.9, 2.1442708319362955e-32), (0.91, 6.207463527849651e-32), (0.92, 1.7372460741793938e-32), (0.93, 1.0068187996496762e-31), (0.9400000000000001, 5.2971760602794994e-33), (0.9500000000000001, 1.361688940673318e-32), (0.9600000000000001, 6.435049306890268e-32), (0.9700000000000001, 3.208848638440652e-32), (0.9800000000000001, 3.127809815265852e-32), (0.9900000000000001, 9.70829846119957e-33), (1.0, 3.805513079577733e-33)]]
[x37, [(0.9, 2.5844465750282125e-32), (0.91, 2.0201238284968757e-32), (0.92, 1.656621365143821e-32), (0.93, 4.0732772961676974e-18), (0.9400000000000001, 6.0735605692120385e-33), (0.9500000000000001, 7.493332324572091e-32), (0.9600000000000001, 4.28088796540476e-32), (0.9700000000000001, 2.337645605604728e-33), (0.9800000000000001, 5.131730101052657e-32), (0.9900000000000001, 2.492194577497727e-32), (1.0, 6.9883898372339e-32)]]
[x38, [(0.9, 1.6939846715526704e-32), (0.91, 1.714496170902098e-32), (0.92, 6.075505513020529e-33), (0.93, 4.5713764751421857e-32), (0.9400000000000001, 3.817179048266771e-33), (0.9500000000000001, 1.2568595898489837e-32), (0.9600000000000001, 5.572663817423869e-32), (0.9700000000000001, 1.354204246276586e-32), (0.9800000000000001, 1.565721753839567e-32), (0.9900000000000001, 3.8117498588978125e-32), (1.0, 2.096794116015245e-32)]]
[x39, [(0.9, 5.807863844211627e-32), (0.91, 7.737557029422038e-32), (0.92, 1.6092894111560527e-32), (0.93, 6.174625888012449e-32), (0.9400000000000001, 3.6354167123048643e-32), (0.9500000000000001, 5.864234646228344e-32), (0.9600000000000001, 3.889601800012755e-32), (0.9700000000000001, 4.6461273011957274e-32), (0.9800000000000001, 3.2030670845082116e-32), (0.9900000000000001, 1.9330902529277093e-32), (1.0, 3.276838488653644e-32)]]
[x40, [(0.9, 3.6068464126408756e-31), (0.91, 3.0999764736047315e-32), (0.92, 5.137573196707757e-32), (0.93, 8.767939318718602e-33), (0.9400000000000001, 1.0653105121256603e-32), (0.9500000000000001, 3.955051497915765e-33), (0.9600000000000001, 1.3691863913687263e-32), (0.9700000000000001, 9.301877919189518e-32), (0.9800000000000001, 3.7047985353171324e-32), (0.9900000000000001, 5.802603809442943e-32), (1.0, 7.633771828225985e-32)]]
[x41, [(0.9, 2.745122652864658e-32), (0.91, 9.96010977855833e-33), (0.92, 9.604114988868733e-34), (0.93, 2.276040131594098e-33), (0.9400000000000001, 1.946908354553532e-32), (0.9500000000000001, 1.9890561929436193e-33), (0.9600000000000001, 8.649435733833206e-34), (0.9700000000000001, 1.1101947849047377e-31), (0.9800000000000001, 5.421601661711022e-32), (0.9900000000000001, 5.493096208839514e-33), (1.0, 9.760029177144405e-32)]]
[x42, [(0.9, 2.6046431537102975e-32), (0.91, 1.2076041327234588e-33), (0.92, 1.2429505023858825e-32), (0.93, 4.344280688241916e-32), (0.9400000000000001, 5.18013341410894e-32), (0.9500000000000001, 5.355377602748691e-32), (0.9600000000000001, 3.1976609135808457e-32), (0.9700000000000001, 3.032432316430483e-32), (0.9800000000000001, 3.1699156028031255e-32), (0.9900000000000001, 7.684768221795257e-32), (1.0, 3.6069482346292794e-32)]]
[x43, [(0.9, 3.87222753447003e-33), (0.91, 1.7375260636038797e-32), (0.92, 7.24545731893819e-33), (0.93, 1.8362438159347145e-32), (0.9400000000000001, 4.1107228242838826e-32), (0.9500000000000001, 1.5320304865180169e-31), (0.9600000000000001, 1.3303728588290224e-32), (0.9700000000000001, 3.389005555948679e-33), (0.9800000000000001, 5.710584606402438e-33), (0.9900000000000001, 1.0831713515116446e-33), (1.0, 4.5569798102624853e-32)]]
[x44, [(0.9, 4.690034135919026e-32), (0.91, 1.5546543411336103e-32), (0.92, 4.934349289929068e-32), (0.93, 2.3656935046247948e-32), (0.9400000000000001, 6.387419169062287e-32), (0.9500000000000001, 2.2527387985193627e-32), (0.9600000000000001, 1.3216866866450307e-32), (0.9700000000000001, 1.0424322409189385e-32), (0.9800000000000001, 4.4361032091394195e-32), (0.9900000000000001, 1.641513257853754e-33), (1.0, 4.8954946426128425e-32)]]
[x45, [(0.9, 3.4699207488451465e-32), (0.91, 5.613923101816702e-32), (0.92, 3.4973660353101704e-32), (0.93, 9.773065533428456e-33), (0.9400000000000001, 4.659138225471018e-33), (0.9500000000000001, 5.105204260784924e-32), (0.9600000000000001, 2.5608015258123336e-32), (0.9700000000000001, 2.0815570907788865e-32), (0.9800000000000001, 1.2710435605080467e-32), (0.9900000000000001, 1.5891804699889085e-32), (1.0, 9.614220850585195e-32)]]
[x46, [(0.9, 4.064003657387859e-32), (0.91, 8.88400578503808e-33), (0.92, 4.1015083978405406e-32), (0.93, 4.131457819910521e-18), (0.9400000000000001, 1.2364903510251426e-32), (0.9500000000000001, 5.696789884336944e-32), (0.9600000000000001, 7.755858319016325e-33), (0.9700000000000001, 1.9062620518071624e-32), (0.9800000000000001, 1.6257966045757799e-32), (0.9900000000000001, 5.255844487029595e-32), (1.0, 3.870575244181708e-32)]]
[x47, [(0.9, 4.904103271511543e-32), (0.91, 9.45350660919214e-32), (0.92, 8.482788756699149e-32), (0.93, 1.1335798842062898e-31), (0.9400000000000001, 1.0288360545358164e-32), (0.9500000000000001, 3.0387543462264277e-33), (0.9600000000000001, 3.445039670539017e-33), (0.9700000000000001, 1.0414351046425872e-31), (0.9800000000000001, 7.009317809198609e-32), (0.9900000000000001, 4.993794813907527e-32), (1.0, 3.7394896041351923e-32)]]
[x48, [(0.9, 8.467277902107635e-32), (0.91, 5.364132480872046e-32), (0.92, 2.3236813414793578e-32), (0.93, 1.811774286581069e-32), (0.9400000000000001, 1.777849672476545e-32), (0.9500000000000001, 7.373853993846852e-33), (0.9600000000000001, 3.300285476740668e-31), (0.9700000000000001, 4.3641971730913454e-32), (0.9800000000000001, 1.8409711432616256e-32), (0.9900000000000001, 2.422172585145589e-32), (1.0, 2.2876064363823603e-32)]]
[x49, [(0.9, 7.99187092957782e-32), (0.91, 3.861089582360655e-32), (0.92, 2.0809934368596857e-32), (0.93, 7.625721732733e-32), (0.9400000000000001, 4.5234409086237504e-32), (0.9500000000000001, 4.781885710119772e-32), (0.9600000000000001, 1.200139756547928e-31), (0.9700000000000001, 5.29806474595021e-32), (0.9800000000000001, 3.066154755535815e-33), (0.9900000000000001, 9.778759921043975e-32), (1.0, 1.1390790486095505e-31)]]
[x50, [(0.9, 6.791860677434496e-32), (0.91, 1.402922581297206e-32), (0.92, 6.643708598767486e-32), (0.93, 9.766834216112248e-32), (0.9400000000000001, 4.9486169248558325e-33), (0.9500000000000001, 2.8310457033786016e-32), (0.9600000000000001, 4.2812716797865035e-34), (0.9700000000000001, 5.814735544804895e-32), (0.9800000000000001, 2.8731104046159807e-32), (0.9900000000000001, 1.0380527250425983e-33), (1.0, 4.610340493177798e-32)]]
[x51, [(0.9, 3.16103725293314e-32), (0.91, 6.785329659577212e-32), (0.92, 4.48973228306945e-32), (0.93, 1.1447840991056179e-32), (0.9400000000000001, 9.304998115924795e-33), (0.9500000000000001, 1.0696652024236007e-32), (0.9600000000000001, 3.551370395807198e-32), (0.9700000000000001, 1.4780627070299898e-32), (0.9800000000000001, 1.346375482995865e-31), (0.9900000000000001, 2.0872393273944568e-32), (1.0, 5.652287724493567e-32)]]
[x52, [(0.9, 4.774562093363587e-32), (0.91, 5.617391334756233e-32), (0.92, 7.232964879015678e-32), (0.93, 2.333632291865549e-32), (0.9400000000000001, 3.045194628419509e-32), (0.9500000000000001, 5.26487350912092e-32), (0.9600000000000001, 3.311318958014965e-32), (0.9700000000000001, 1.1354217425354994e-32), (0.9800000000000001, 2.2632827330173614e-31), (0.9900000000000001, 1.7814248521672038e-33), (1.0, 8.143690446100707e-33)]]
[x53, [(0.9, 1.1823436054395165e-32), (0.91, 2.0375910483730437e-32), (0.92, 4.3396333164638963e-32), (0.93, 1.9686422148527338e-32), (0.9400000000000001, 3.241123018111581e-32), (0.9500000000000001, 3.6169110309673814e-32), (0.9600000000000001, 7.692233601585443e-33), (0.9700000000000001, 1.134791644296116e-31), (0.9800000000000001, 3.329926144101986e-32), (0.9900000000000001, 1.9740675156629853e-32), (1.0, 6.759036202613188e-32)]]
[x54, [(0.9, 2.3374432614178856e-32), (0.91, 2.183291042287289e-32), (0.92, 1.8871242592447663e-32), (0.93, 6.394281930342275e-33), (0.9400000000000001, 2.3964378130788487e-32), (0.9500000000000001, 6.133825795672874e-32), (0.9600000000000001, 2.8265917325428636e-32), (0.9700000000000001, 1.617843657840436e-32), (0.9800000000000001, 3.488911156169944e-32), (0.9900000000000001, 3.11183983550439e-32), (1.0, 6.992520752712127e-32)]]
[x55, [(0.9, 2.565383950143483e-33), (0.91, 1.9511952630673238e-32), (0.92, 2.4853879336492913e-32), (0.93, 2.2557654728753053e-32), (0.9400000000000001, 7.727518953318715e-32), (0.9500000000000001, 1.5886591816821075e-33), (0.9600000000000001, 3.2897136681803674e-32), (0.9700000000000001, 8.164891551943368e-32), (0.9800000000000001, 4.0448986312391816e-32), (0.9900000000000001, 2.65541127765665e-32), (1.0, 3.3954252821703736e-32)]]
[x56, [(0.9, 4.781836469177366e-33), (0.91, 2.572900685932169e-33), (0.92, 3.181438834421978e-32), (0.93, 5.271751328690165e-32), (0.9400000000000001, 1.3417891237232312e-31), (0.9500000000000001, 1.4194037508778423e-32), (0.9600000000000001, 2.536847519589094e-32), (0.9700000000000001, 7.922810151860644e-32), (0.9800000000000001, 2.635763011728641e-32), (0.9900000000000001, 2.431588564707405e-31), (1.0, 1.4886796485252804e-32)]]
[x57, [(0.9, 7.203750222946197e-33), (0.91, 1.6739758113993943e-31), (0.92, 2.4351948152792736e-32), (0.93, 1.2084655770391781e-32), (0.9400000000000001, 2.575371975877181e-32), (0.9500000000000001, 3.374027589003964e-32), (0.9600000000000001, 1.5804905529437365e-33), (0.9700000000000001, 1.893714854788449e-32), (0.9800000000000001, 7.532610158047988e-32), (0.9900000000000001, 5.560643743767658e-32), (1.0, 1.2210991297854249e-32)]]
[x58, [(0.9, 2.4285520760112568e-32), (0.91, 4.189880508368056e-33), (0.92, 2.608270027966652e-32), (0.93, 6.201816814898336e-32), (0.9400000000000001, 1.200479851461757e-33), (0.9500000000000001, 6.398029022700431e-32), (0.9600000000000001, 1.342251821695178e-31), (0.9700000000000001, 2.5180580884152603e-32), (0.9800000000000001, 4.952799972933316e-32), (0.9900000000000001, 6.108807612885739e-32), (1.0, 3.2951092454198246e-32)]]
[x59, [(0.9, 1.295477485296516e-32), (0.91, 2.1693427080757032e-32), (0.92, 3.671852122886662e-32), (0.93, 8.378207331918274e-32), (0.9400000000000001, 1.5052318265988102e-32), (0.9500000000000001, 6.913658507229041e-33), (0.9600000000000001, 1.2176914484584679e-31), (0.9700000000000001, 5.232346943722428e-32), (0.9800000000000001, 8.558234093085139e-33), (0.9900000000000001, 9.774805592698839e-32), (1.0, 7.11465783825997e-33)]]
[x60, [(0.9, 2.8281988288020584e-32), (0.91, 9.034683643146986e-32), (0.92, 1.182686199817843e-32), (0.93, 9.806670044462351e-32), (0.9400000000000001, 3.206700951033908e-33), (0.9500000000000001, 2.783025723071305e-32), (0.9600000000000001, 1.3777612711034652e-32), (0.9700000000000001, 1.4179148352063186e-32), (0.9800000000000001, 3.198739186966885e-32), (0.9900000000000001, 2.4818694524236637e-33), (1.0, 7.215591099319652e-32)]]
